,comment,target
790,"Excellent course. Good preparation for the course by instructor, and guidance in discussion forums. If you want to learn a good amount in short period of time, this is recommended. Nice set of assignments that give you a feeling of accomplishing something with what you are learning.","{'cours': ['course'], 'prepar': ['preparation'], 'instructor': ['instructor'], 'guidanc': ['guidance'], 'discuss forum': ['discussion forums'], 'amount': ['amount'], 'period': ['period'], 'time': ['time'], 'set': ['set'], 'assign': ['assignments'], 'feel': ['feeling'], 'someth': ['something']}"
791,"This course teach a lot and there is a lot of course requered and additional material. Everything is well explained and the instructor is awesome and funny. It is time demanding, but worth all the time you spend learning.","{'cours': ['course'], 'lot': ['lot'], 'materi': ['material'], 'everyth': ['Everything'], 'instructor': ['instructor'], 'time': ['time']}"
792,"This course is a requisite for anyone wanting to learn and apply frameworks for client side web development. What takes this course to 5-stars is the instructor, Jogesh Muppala. Aside from his humour, he prepares the content of this course in such an unambiguous and clear format that I think the material would be enjoyed by even the most diehard non-techy. There is a wide assortment of Coursera experiences but I would say that this should be the type other instructors aspire to duplicate.","{'cours': ['course'], 'anyon': ['anyone'], 'framework': ['frameworks'], 'side web develop': ['side web development'], '5-star': ['5-stars'], 'instructor': ['instructor'], 'jogesh muppala': ['Jogesh Muppala'], 'humour': ['humour'], 'content': ['content'], 'format': ['format'], 'materi': ['material'], 'assort': ['assortment'], 'coursera experi': ['Coursera experiences'], 'type instructor': ['type instructors']}"
793,"Great Course, hard fun!!!","{'cours': ['Course'], 'fun': ['fun']}"
794,This course give me a great understanding on the bootstrap framework.I'm happy because I can now build awesome web interfaces with the skills that I have learned here.,"{'cours': ['course'], 'understand': ['understanding'], 'bootstrap framework.i': ['bootstrap framework.I'], 'web interfac': ['web interfaces'], 'skill': ['skills']}"
795,The best course for Bootstrap!!! Thanks a million!!!,"{'cours': ['course'], 'bootstrap': ['Bootstrap'], 'thank': ['Thanks'], '!!': ['!!']}"
796,currently at week 2 - learning bootstrap is a great fun.,"{'week': ['week'], 'bootstrap': ['bootstrap'], 'fun': ['fun']}"
797,I would like the course to be more dynamic.,{'cours': ['course']}
798,"The best course i ever attend to.Lectures are very good and the Teacher Jogesh K. Muppala is the Best of the Best, keep up with the excellent job.","{'cours': ['course'], 'i to.lectur': ['i to.Lectures'], 'jogesh k. muppala': ['Jogesh K. Muppala'], 'best': ['Best'], 'job': ['job']}"
799,Very good course. Thank to Prof. Muppala!,"{'cours': ['course'], 'prof. muppala': ['Prof. Muppala']}"
800,Great class and teacher,"{'class': ['class'], 'teacher': ['teacher']}"
801,Very good course on Bootstrap and its uses,"{'cours': ['course'], 'bootstrap': ['Bootstrap'], 'use': ['uses']}"
802,thank you profecsor,{}
803,Great course and material,"{'cours': ['course'], 'materi': ['material']}"
804,Its a good course. Covers all the basic concepts.,"{'cours': ['course'], 'concept': ['concepts']}"
805,the course contents are great and understandable but I have a problem with the lake of details information the instructor sometimes forget to provide..,"{'cours content': ['course contents'], 'problem': ['problem'], 'lake': ['lake'], 'detail': ['details'], 'inform': ['information'], 'instructor': ['instructor']}"
806,Excellent,{}
807,Excellent and clear instructor.,{'instructor': ['instructor']}
808,"Great course, I love bootstrap!","{'cours': ['course'], 'bootstrap': ['bootstrap']}"
809,Very helpful to learn how to use Bootstraps,{'bootstrap': ['Bootstraps']}
810,Awesome!,{}
811,Thanks for course.,"{'thank': ['Thanks'], 'cours': ['course']}"
812,awesome,{}
813,good course with great instructor,"{'cours': ['course'], 'instructor': ['instructor']}"
814,Very Good Tutorial. Very good platform to learn more in web development.,"{'tutori': ['Tutorial'], 'platform': ['platform'], 'web develop': ['web development']}"
815,Great instructor. ,{'instructor': ['instructor']}
816,"Thank to Mr Muppala for clear,understandable and also joyful lesson. Recommend to all people who wants to improve themselves about these issues.","{'mr muppala': ['Mr Muppala'], 'lesson': ['lesson'], 'peopl': ['people'], 'issu': ['issues']}"
817,great class,{'class': ['class']}
818,Awesome course for web developers.,"{'cours': ['course'], 'web develop': ['web developers']}"
819,"Very well crafted course, it emphasizes why Bootstrap its such a popular web-dev language nowadays, its quite easy to understand and quite pleasant to see and use, also made clear by such an outstanding teacher, i wholeheartedly recommend this course and good luck if you get it.","{'cours': ['course'], 'bootstrap': ['Bootstrap'], 'languag': ['language'], 'teacher': ['teacher'], 'luck': ['luck']}"
820,Good course!,{'cours': ['course']}
821,"Great course, I learned a lot.","{'cours': ['course'], 'lot': ['lot']}"
822,Nice Course content..And Best Teachers...Thank you coursera to help me to learn Bootstrap,{'cours content': ['Course content']}
823,"Great course about bootrap, it explains all the basics","{'cours': ['course'], 'bootrap': ['bootrap'], 'basic': ['basics']}"
824,Great Course!,{'cours': ['Course']}
825,A must guide for any one willing to understand from scratch and take some challenges on web design these days,"{'scratch': ['scratch'], 'challeng': ['challenges'], 'web design': ['web design']}"
826,"The course is super good, and easy to follow, ",{'cours': ['course']}
827,Great course. Working with doing is best method for learning.,"{'cours': ['course'], 'method': ['method'], 'learn': ['learning']}"
828, Excellent instructor with a sense of humor. Nicely organized course. - Iftekhar ,"{'instructor': ['instructor'], 'sens': ['sense'], 'humor': ['humor'], 'cours': ['course']}"
829,Thank you a very much for this.,{}
830,"Very informative and fun approach to the Bootstrap framework, thank you to Dr. Mappala and The Hong Kong University of Science and Technology for making this class available to everybody through Coursera.","{'fun': ['fun'], 'approach': ['approach'], 'bootstrap framework': ['Bootstrap framework'], 'dr. mappala': ['Dr. Mappala'], 'hong kong univers': ['Hong Kong University'], 'technolog': ['Technology'], 'class': ['class'], 'everybodi': ['everybody'], 'coursera': ['Coursera']}"
831,nice one,{}
832,Great Learning,{'great learn': ['Great Learning']}
833,Excelente,{'excelent': ['Excelente']}
834,Excellent instructor.,{'instructor': ['instructor']}
835,Thank you.,{}
836,Overall is Ok. It gives you a grasp of the technology but do not expect to become an expert in Bootstrap or jQuery after this course. You still have to learn &amp; practice a lot. ,"{'ok': ['Ok'], 'grasp': ['grasp'], 'technolog': ['technology'], 'expert': ['expert'], 'bootstrap': ['Bootstrap'], 'jqueri': ['jQuery'], 'cours': ['course'], 'lot': ['lot']}"
837,Very Good,{}
838,"Focuses on Bootstrap responsive design and Bootstrap CSS and JavaScript components. You will learn to create professional looking and responsive web pages. Also there is introduction to some web tools including node.js, NPM node package manager and Bower. Highly recommend this course to anyone learning front-end web dev. Great course. Great Instructor. ","{'focus': ['Focuses'], 'bootstrap design': ['Bootstrap design'], 'bootstrap css': ['Bootstrap CSS'], 'javascript compon': ['JavaScript components'], 'web page': ['web pages'], 'introduct': ['introduction'], 'web tool': ['web tools'], 'node.j': ['node.js'], 'node packag manag': ['node package manager'], 'bower': ['Bower'], 'cours': ['course'], 'front-end web dev': ['front-end web dev'], 'instructor': ['Instructor']}"
839,Great course to introduce you to developing using bootstrap framework,"{'cours': ['course'], 'bootstrap framework': ['bootstrap framework']}"
840,"It is very good. The teacher is full of positive energy and his efforts to make us learn is amazing. The assignments are not difficult as with enough attention during the lessons, you can do them with a bit of effort. Highly recommended.","{'teacher': ['teacher'], 'energi': ['energy'], 'effort': ['efforts', 'effort'], 'assign': ['assignments'], 'attent': ['attention'], 'lesson': ['lessons'], 'bit': ['bit']}"
841,this is great course,{'cours': ['course']}
842,"Thanks all for this greate course, I want to give special thank to our teacher Mr Jogesh K. Muppala.","{'thank': ['Thanks'], 'great cours': ['greate course'], 'jogesh k. muppala': ['Jogesh K. Muppala']}"
843,"I really enjoyed learning about Bootstraps data- attributes as well as Node.js, Bower &amp; Git. This stuff used to be a mystery to me but this course clarified it for me.","{'bootstrap data': ['Bootstraps data'], 'attribut': ['attributes'], 'node.j': ['Node.js'], 'bower': ['Bower'], 'stuff': ['stuff'], 'mysteri': ['mystery'], 'cours': ['course']}"
844,Excellent course,{'cours': ['course']}
845,Super! Very valuable experience with Bootstrap!,"{'super': ['Super'], 'experi': ['experience'], 'bootstrap': ['Bootstrap']}"
846,"Nice,i think bootstrap not too hard to understand.",{'bootstrap': ['bootstrap']}
847,"Awesome Course , with a lot of details and great information also . thanks to coursera they always bring to us a great value of knowledge ","{'cours': ['Course'], 'lot': ['lot'], 'detail': ['details'], 'inform': ['information'], 'thank': ['thanks'], 'coursera': ['coursera'], 'valu': ['value'], 'knowledg': ['knowledge']}"
848,It is a great course. Detailed information in this course about Bootstrap has helped me a lot.,"{'cours': ['course'], 'inform': ['information'], 'bootstrap': ['Bootstrap'], 'lot': ['lot']}"
849,I found the material was good and the instructor was engaging. I appreciate that he tries to make learning hands on. Overall I found this a great introduction to Bootstrap. My only criticism is that at times I felt like I was only copying and pasting code rather than really learning the material. I ended up copying and pasting plenty of tags that are never really mentioned or explained. ,"{'materi': ['material'], 'instructor': ['instructor'], 'hand': ['hands'], 'introduct': ['introduction'], 'bootstrap': ['Bootstrap'], 'critic': ['criticism'], 'time': ['times'], 'copi': ['copying'], 'past code': ['pasting code'], 'past': ['pasting'], 'copi plenti': ['copying plenty'], 'tag': ['tags']}"
850,Very Good Experience,{'experi': ['Experience']}
851,"Good one to start with. Even though it is just basics, but a good foundation.","{'basic': ['basics'], 'foundat': ['foundation']}"
852,Perfect.,{'perfect': ['Perfect']}
853,"this course in an excellent course , the instructors are well trained and excellent in programing. If i get children I will think a way of sending them to Hong kong to study this university ","{'cours': ['course'], 'instructor': ['instructors'], 'program': ['programing'], 'way': ['way'], 'hong kong': ['Hong kong'], 'univers': ['university']}"
