,comment,target
1180,Awesome course!!!,{'cours': ['course']}
1181,Great course!!,{'cours': ['course']}
1182,I have enjoyed this course a lot. The lectures are good and the assignments interesting. The grading process could be a little less 0 1... all or nothing is a little harsh. But it is a small flaw.,"{'cours': ['course'], 'lot': ['lot'], 'assign': ['assignments'], 'grade process': ['grading process'], 'flaw': ['flaw']}"
1183,"I'm not giving the fifth star just because there is only one flaw not enough interaction between the teacher TAs and the students. In fact, I never saw the staff participating in the discussions.","{'star': ['star'], 'flaw': ['flaw'], 'interact': ['interaction'], 'teacher tas': ['teacher TAs'], 'student': ['students'], 'fact': ['fact'], 'staff': ['staff'], 'discuss': ['discussions']}"
1184,great point to start learning web development,"{'point': ['point'], 'web develop': ['web development']}"
1185,"Great introduction to HTML, CSS and JavaScript","{'introduct': ['introduction'], 'html': ['HTML'], 'css': ['CSS'], 'javascript': ['JavaScript']}"
1186,Good introduction to the base of web developpment,"{'introduct': ['introduction'], 'base': ['base']}"
1187,"This course is one such model in particular could not be better structured. David Rossiter is clear, synthetic, attractive All the ingredients to make you want to take the course until the last slide and the last word has been formulated. ","{'cours': ['course'], 'model': ['model'], 'david rossit': ['David Rossiter'], 'ingredi': ['ingredients'], 'slide': ['slide'], 'word': ['word']}"
1188,Nice introduction to web development.,"{'introduct': ['introduction'], 'web develop': ['web development']}"
1189,Good introductory course to some essential components of Web Development! ,"{'cours': ['course'], 'compon': ['components'], 'web develop': ['Web Development']}"
1190,"It was difficult for me but it challenged me and I got through it. For only three weeks I felt my understanding of HTML, CSS and JavaScript had improved significantly.","{'week': ['weeks'], 'understand': ['understanding'], 'html': ['HTML'], 'css': ['CSS'], 'javascript': ['JavaScript']}"
1191,Great overview and introduction to the fundamentals in web development,"{'overview': ['overview'], 'introduct': ['introduction'], 'fundament': ['fundamentals'], 'web develop': ['web development']}"
1192,"excellent lecture, awesome resource!","{'lectur': ['lecture'], 'resourc': ['resource']}"
1193,"A lot of information, easy to understand, good quality of lectures and interesting practical exercises! Thanks!","{'lot': ['lot'], 'inform': ['information'], 'qualiti': ['quality'], 'exercis': ['exercises'], 'thank': ['Thanks']}"
1194,For JavaScript best course,{'javascript cours': ['JavaScript course']}
1195,Very informative and entertaining course. I highly recommend it!,{'cours': ['course']}
1196,excellent professor,{'professor': ['professor']}
1197,very structural and easy to understand!,{}
1198,"It's a very good course to start learning HTML ,CSS and JavaScript. To get the experties suggested material is useful.","{'cours': ['course'], 'html': ['HTML'], 'css': ['CSS'], 'javascript': ['JavaScript'], 'materi': ['material']}"
1199,Very good course. But it doesn't fit for beginners in programming. You need to have some base in HTML CSS and programming.,"{'cours': ['course'], 'beginn': ['beginners'], 'program': ['programming'], 'base': ['base'], 'html css': ['HTML CSS']}"
1200,Really enjoyed the course.,{'cours': ['course']}
1201,awesome like very much,{}
1202,Great Course to learn the basics.,"{'cours': ['Course'], 'basic': ['basics']}"
1203,"Excellent structure and videos are short and sweet. Assignments fit well into the lessons, although sometimes they are a little bit more challenging. But that's the point right? To challenge yourself.","{'structur': ['structure'], 'video': ['videos'], 'assign': ['Assignments'], 'lesson': ['lessons'], 'bit': ['bit'], 'point right': ['point right']}"
1204,"It's well organized, many thanks!",{'thank': ['thanks']}
1205,Great!,{}
1206,need more engagement and exercises before every week task ,"{'engag': ['engagement'], 'exercis': ['exercises'], 'week': ['week'], 'task': ['task']}"
1207,Its pretty basic but it is a good start for the entire specialization.Thank you,"{'start': ['start'], 'specialization.thank': ['specialization.Thank']}"
1208,Good course but I think it needs more Javascript materials.,"{'cours': ['course'], 'materi': ['materials']}"
1209,Nice work please keep going in the same way,"{'work': ['work'], 'way': ['way']}"
1210,"This course provides load of information to get beginners started. The course content and assignments are also challenging enough for me understand the concepts. However the videos are a bit long so it's easy to get distracted. I'd recommend who take this course to take a glimpse at the assignment first, then come back and watch the videos, you'll have better focus on what you want to learn from there.","{'cours': ['course'], 'load': ['load'], 'inform': ['information'], 'beginn': ['beginners'], 'cours content': ['course content'], 'assign': ['assignments', 'assignment'], 'concept': ['concepts'], 'video': ['videos'], 'bit': ['bit'], 'glimps': ['glimpse'], 'focus': ['focus']}"
1211,the course is excellent for me to remind me with everything in html css and jsbut i guess it's not for newbies to these subjectsthere is so many points that i guess need to have prior knowledge,"{'cours': ['course'], 'everyth': ['everything'], 'html css': ['html css'], 'newbi': ['newbies'], 'point': ['points'], 'i guess need': ['i guess need'], 'knowledg': ['knowledge']}"
1212,Thank you David. It is a wonderful course. ,"{'david': ['David'], 'cours': ['course']}"
1213,"These exercises are not difficult, even a little easy. ",{'exercis': ['exercises']}
1214,Awesome Course,{'cours': ['Course']}
1215,Great course and nice assignments. The course was particularly very helpful in teaching me the new tags of HTML5.,"{'cours': ['course'], 'assign': ['assignments'], 'tag': ['tags'], 'html5': ['HTML5']}"
1216,"Pretty good introduction course. Not very thorough as all starters, but nicely composed and presented. ","{'pretti introduct cours': ['Pretty introduction course'], 'starter': ['starters']}"
1217,"This was a good introduction to HTML, CSS and JavaScript. I recommend taking it simultaneously with another beginning course on the same material though because not all aspects of HTML, CSS, and JavaScript can be addressed in a single course. ","{'introduct': ['introduction'], 'html': ['HTML'], 'css': ['CSS'], 'javascript': ['JavaScript'], 'cours': ['course'], 'materi': ['material'], 'aspect': ['aspects']}"
1218,Good starter course.,{'cours': ['course']}
1219,Great instructor with great presentation methods that make learning course content simple and straight forward. Would recommend to anyone needing to get web basics into their toolbox of skills.,"{'instructor': ['instructor'], 'present method': ['presentation methods'], 'cours content': ['course content'], 'anyon': ['anyone'], 'web basic': ['web basics'], 'toolbox': ['toolbox'], 'skill': ['skills']}"
1220,"Cool, very complete introduction",{'introduct': ['introduction']}
1221,Useful and exciting!,{}
1222,Wonderful course !!!!,{'cours': ['course']}
1223,I am enjoyed your course. Good instructions!,"{'cours': ['course'], 'instruct': ['instructions']}"
1224,"Wonderful course! Instruction was helpful, interesting and useful. I highly recommend! ","{'cours': ['course'], 'instruct': ['Instruction']}"
1225,The course is easy to underst,{'cours': ['course']}
1226,Everything is explained in very elegant way. Overall an awesome course,"{'everyth': ['Everything'], 'way': ['way'], 'cours': ['course']}"
1227,"I enjoyed a lot the course and I think, even if it takes 3 weeks and looks short it isn't, it's very complete and teaches you the basis to grow up by yourself but at the same time to start creating ","{'lot': ['lot'], 'cours': ['course'], 'week': ['weeks'], 'basi': ['basis'], 'time': ['time']}"
1228,"An awesome course! I learned a lot of HTML, CSS and JS. ","{'cours': ['course'], 'lot': ['lot'], 'html': ['HTML'], 'css': ['CSS'], 'js': ['JS']}"
1229,Short but nice introduction!,{'introduct': ['introduction']}
1230,I think your home assignments should be more difficult.,{'home assign': ['home assignments']}
1231,"very informative and well structured course, highly recommended.",{'cours': ['course']}
1232,straightforward and easy to understand.,{}
1233,I am really the instructor and material.,"{'instructor': ['instructor'], 'materi': ['material']}"
1234,"Perfect course! Very good teacher! It help me with HTML, CSS and JavaScript. Big thanks to David Rossiter!","{'perfect cours': ['Perfect course'], 'teacher': ['teacher'], 'html': ['HTML'], 'css': ['CSS'], 'javascript': ['JavaScript'], 'thank': ['thanks'], 'david rossit': ['David Rossiter']}"
1235,Great course,{'cours': ['course']}
1236,Great course for those beginning web development.,"{'cours': ['course'], 'web develop': ['web development']}"
1237,"The video classes were really great, well explained, also examples were given in all topics. I recommend you doing. I think in the java Script part is best if you already have some programming background. ","{'video class': ['video classes'], 'exampl': ['examples'], 'topic': ['topics'], 'java script part': ['java Script part'], 'program background': ['programming background']}"
1238,A great course for beginners but there was too much detail for submitting assignments.,"{'cours': ['course'], 'beginn': ['beginners'], 'detail': ['detail'], 'assign': ['assignments']}"
1239,Basic level.,{'level': ['level']}
1240,Very useful course.,{'cours': ['course']}
1241,Excellent course! Great teacher!,"{'cours': ['course'], 'teacher': ['teacher']}"
